UID,ANSWER,ANNOTATOR
ATTENTION-CHECK-3KWGG5KP7ON7QNH5C94THCWRVLDCMM-4,1,A33B85TN97HQ33
TPCCHT-000016-6,4,A33B85TN97HQ33
TPCCHT-000022-19,2,A3V4940A748HMO
TPCCHT-000021-12,1,A3V4940A748HMO
TPCCHT-000008-12,1,A3V4940A748HMO
ATTENTION-CHECK-3KWGG5KP7ON7QNH5C94THCWRVLDCMM-4,1,A3V4940A748HMO
TPCCHT-000016-6,3,A3V4940A748HMO
TPCCHT-000001-11,3,A2M9K08I66YIZ3
MPATHY-000022-0002,2,A2M9K08I66YIZ3
MPATHY-000093-0002,2,A2M9K08I66YIZ3
TPCCHT-000009-24,4,A2M9K08I66YIZ3
MPATHY-000034-0005,2,A2M9K08I66YIZ3
TPCCHT-000001-11,3,A3181VRK6UDX09
MPATHY-000022-0002,2,A3181VRK6UDX09
MPATHY-000093-0002,3,A3181VRK6UDX09
TPCCHT-000009-24,3,A3181VRK6UDX09
MPATHY-000034-0005,2,A3181VRK6UDX09
TPCCHT-000001-11,3,A1NUW3AISE7RZC
MPATHY-000022-0002,3,A1NUW3AISE7RZC
MPATHY-000093-0002,2,A1NUW3AISE7RZC
TPCCHT-000009-24,3,A1NUW3AISE7RZC
MPATHY-000034-0005,3,A1NUW3AISE7RZC
TPCCHT-000001-11,2,A1JCKICNOC7DAB
MPATHY-000022-0002,4,A1JCKICNOC7DAB
MPATHY-000093-0002,4,A1JCKICNOC7DAB
TPCCHT-000009-24,3,A1JCKICNOC7DAB
MPATHY-000034-0005,4,A1JCKICNOC7DAB
TPCCHT-000001-11,4,A33B85TN97HQ33
MPATHY-000022-0002,4,A33B85TN97HQ33
MPATHY-000093-0002,4,A33B85TN97HQ33
TPCCHT-000009-24,4,A33B85TN97HQ33
MPATHY-000034-0005,4,A33B85TN97HQ33
TPCCHT-000018-5,3,A11YEGD0RQ9AF9
ATTENTION-CHECK-3N2YPY1GJBJ5D8VSMSBFUWF77Q2EVY-2,1,A11YEGD0RQ9AF9
TPCCHT-000009-9,3,A11YEGD0RQ9AF9
TPCCHT-000016-2,4,A11YEGD0RQ9AF9
ATTENTION-CHECK-3N2YPY1GJBJ5D8VSMSBFUWF77Q2EVY-5,2,A11YEGD0RQ9AF9
TPCCHT-000018-5,4,AP9FLILLQQRPD
ATTENTION-CHECK-3N2YPY1GJBJ5D8VSMSBFUWF77Q2EVY-2,3,AP9FLILLQQRPD
TPCCHT-000009-9,1,AP9FLILLQQRPD
TPCCHT-000016-2,2,AP9FLILLQQRPD
ATTENTION-CHECK-3N2YPY1GJBJ5D8VSMSBFUWF77Q2EVY-5,1,AP9FLILLQQRPD
TPCCHT-000018-5,2,A1NUW3AISE7RZC
ATTENTION-CHECK-3N2YPY1GJBJ5D8VSMSBFUWF77Q2EVY-2,3,A1NUW3AISE7RZC
TPCCHT-000009-9,3,A1NUW3AISE7RZC
TPCCHT-000016-2,3,A1NUW3AISE7RZC
ATTENTION-CHECK-3N2YPY1GJBJ5D8VSMSBFUWF77Q2EVY-5,2,A1NUW3AISE7RZC
TPCCHT-000018-5,4,A33B85TN97HQ33
ATTENTION-CHECK-3N2YPY1GJBJ5D8VSMSBFUWF77Q2EVY-2,1,A33B85TN97HQ33
TPCCHT-000009-9,4,A33B85TN97HQ33
TPCCHT-000016-2,4,A33B85TN97HQ33
ATTENTION-CHECK-3N2YPY1GJBJ5D8VSMSBFUWF77Q2EVY-5,1,A33B85TN97HQ33
TPCCHT-000018-5,2,A1TARNH07A75CG
ATTENTION-CHECK-3N2YPY1GJBJ5D8VSMSBFUWF77Q2EVY-2,2,A1TARNH07A75CG
TPCCHT-000009-9,4,A1TARNH07A75CG
TPCCHT-000016-2,4,A1TARNH07A75CG
ATTENTION-CHECK-3N2YPY1GJBJ5D8VSMSBFUWF77Q2EVY-5,1,A1TARNH07A75CG
MPATHY-000028-0002,4,A11YEGD0RQ9AF9
MPATHY-000122-0002,3,A11YEGD0RQ9AF9
TPCCHT-000005-13,4,A11YEGD0RQ9AF9
TPCCHT-000020-14,3,A11YEGD0RQ9AF9
TPCCHT-000022-7,4,A11YEGD0RQ9AF9
MPATHY-000028-0002,2,A2BAIRVKSX5AFP
MPATHY-000122-0002,4,A2BAIRVKSX5AFP
TPCCHT-000005-13,1,A2BAIRVKSX5AFP
TPCCHT-000020-14,4,A2BAIRVKSX5AFP
TPCCHT-000022-7,4,A2BAIRVKSX5AFP
MPATHY-000028-0002,4,AHYMROQDBR2G4
MPATHY-000122-0002,2,AHYMROQDBR2G4
TPCCHT-000005-13,1,AHYMROQDBR2G4
TPCCHT-000020-14,1,AHYMROQDBR2G4
TPCCHT-000022-7,2,AHYMROQDBR2G4
MPATHY-000028-0002,3,A18R8GG33EVI6C
MPATHY-000122-0002,3,A18R8GG33EVI6C
TPCCHT-000005-13,4,A18R8GG33EVI6C
TPCCHT-000020-14,4,A18R8GG33EVI6C
TPCCHT-000022-7,4,A18R8GG33EVI6C
MPATHY-000028-0002,4,A33B85TN97HQ33
MPATHY-000122-0002,2,A33B85TN97HQ33
TPCCHT-000005-13,2,A33B85TN97HQ33
TPCCHT-000020-14,4,A33B85TN97HQ33
TPCCHT-000022-7,4,A33B85TN97HQ33
TPCCHT-000009-32,4,A11YEGD0RQ9AF9
MPATHY-000112-0002,3,A11YEGD0RQ9AF9
ATTENTION-CHECK-3QHITW7OZTUAINIZKOFJSQQ85JPAQ5-3,4,A11YEGD0RQ9AF9
TPCCHT-000004-4,3,A11YEGD0RQ9AF9
ATTENTION-CHECK-3QHITW7OZTUAINIZKOFJSQQ85JPAQ5-5,4,A11YEGD0RQ9AF9
TPCCHT-000009-32,4,A2BAIRVKSX5AFP
MPATHY-000112-0002,4,A2BAIRVKSX5AFP
ATTENTION-CHECK-3QHITW7OZTUAINIZKOFJSQQ85JPAQ5-3,1,A2BAIRVKSX5AFP
TPCCHT-000004-4,1,A2BAIRVKSX5AFP
ATTENTION-CHECK-3QHITW7OZTUAINIZKOFJSQQ85JPAQ5-5,1,A2BAIRVKSX5AFP
TPCCHT-000009-32,4,A33B85TN97HQ33
MPATHY-000112-0002,4,A33B85TN97HQ33
ATTENTION-CHECK-3QHITW7OZTUAINIZKOFJSQQ85JPAQ5-3,1,A33B85TN97HQ33
TPCCHT-000004-4,1,A33B85TN97HQ33
ATTENTION-CHECK-3QHITW7OZTUAINIZKOFJSQQ85JPAQ5-5,1,A33B85TN97HQ33
TPCCHT-000009-32,4,A2K3RY63E2Y45R
MPATHY-000112-0002,3,A2K3RY63E2Y45R
ATTENTION-CHECK-3QHITW7OZTUAINIZKOFJSQQ85JPAQ5-3,1,A2K3RY63E2Y45R
TPCCHT-000004-4,1,A2K3RY63E2Y45R
ATTENTION-CHECK-3QHITW7OZTUAINIZKOFJSQQ85JPAQ5-5,1,A2K3RY63E2Y45R
TPCCHT-000009-32,4,A1NUW3AISE7RZC
MPATHY-000112-0002,3,A1NUW3AISE7RZC
ATTENTION-CHECK-3QHITW7OZTUAINIZKOFJSQQ85JPAQ5-3,3,A1NUW3AISE7RZC
TPCCHT-000004-4,3,A1NUW3AISE7RZC
ATTENTION-CHECK-3QHITW7OZTUAINIZKOFJSQQ85JPAQ5-5,2,A1NUW3AISE7RZC
TPCCHT-000008-6,3,A2M9K08I66YIZ3
TPCCHT-000018-7,2,A2M9K08I66YIZ3
TPCCHT-000001-6,4,A2M9K08I66YIZ3
TPCCHT-000013-8,2,A2M9K08I66YIZ3
MPATHY-000029-0003,3,A2M9K08I66YIZ3
TPCCHT-000008-6,4,A2K3RY63E2Y45R
TPCCHT-000018-7,4,A2K3RY63E2Y45R
TPCCHT-000001-6,1,A2K3RY63E2Y45R
TPCCHT-000013-8,1,A2K3RY63E2Y45R
MPATHY-000029-0003,3,A2K3RY63E2Y45R
TPCCHT-000008-6,4,A33B85TN97HQ33
TPCCHT-000018-7,4,A33B85TN97HQ33
TPCCHT-000001-6,1,A33B85TN97HQ33
TPCCHT-000013-8,1,A33B85TN97HQ33
MPATHY-000029-0003,4,A33B85TN97HQ33
TPCCHT-000008-6,2,A1NUW3AISE7RZC
TPCCHT-000018-7,2,A1NUW3AISE7RZC
TPCCHT-000001-6,2,A1NUW3AISE7RZC
TPCCHT-000013-8,3,A1NUW3AISE7RZC
MPATHY-000029-0003,4,A1NUW3AISE7RZC
TPCCHT-000008-6,4,A1JCKICNOC7DAB
TPCCHT-000018-7,4,A1JCKICNOC7DAB
TPCCHT-000001-6,1,A1JCKICNOC7DAB
TPCCHT-000013-8,1,A1JCKICNOC7DAB
MPATHY-000029-0003,3,A1JCKICNOC7DAB
TPCCHT-000009-31,3,A12ATVBE1I4567
ATTENTION-CHECK-34D9ZRXCZWFMV3XCCS4ONQ59N7AASU-2,1,A12ATVBE1I4567
MPATHY-000056-0003,4,A12ATVBE1I4567
MPATHY-000086-0002,4,A12ATVBE1I4567
TPCCHT-000018-4,3,A12ATVBE1I4567
TPCCHT-000009-31,4,A11YEGD0RQ9AF9
ATTENTION-CHECK-34D9ZRXCZWFMV3XCCS4ONQ59N7AASU-2,3,A11YEGD0RQ9AF9
MPATHY-000056-0003,4,A11YEGD0RQ9AF9
MPATHY-000086-0002,3,A11YEGD0RQ9AF9
TPCCHT-000018-4,4,A11YEGD0RQ9AF9
TPCCHT-000009-31,3,A1NUW3AISE7RZC
ATTENTION-CHECK-34D9ZRXCZWFMV3XCCS4ONQ59N7AASU-2,4,A1NUW3AISE7RZC
MPATHY-000056-0003,2,A1NUW3AISE7RZC
MPATHY-000086-0002,4,A1NUW3AISE7RZC
TPCCHT-000018-4,2,A1NUW3AISE7RZC
TPCCHT-000009-31,2,AHYMROQDBR2G4
ATTENTION-CHECK-34D9ZRXCZWFMV3XCCS4ONQ59N7AASU-2,1,AHYMROQDBR2G4
MPATHY-000056-0003,3,AHYMROQDBR2G4
MPATHY-000086-0002,3,AHYMROQDBR2G4
TPCCHT-000018-4,1,AHYMROQDBR2G4
TPCCHT-000009-31,3,A33B85TN97HQ33
ATTENTION-CHECK-34D9ZRXCZWFMV3XCCS4ONQ59N7AASU-2,1,A33B85TN97HQ33
MPATHY-000056-0003,4,A33B85TN97HQ33
MPATHY-000086-0002,4,A33B85TN97HQ33
TPCCHT-000018-4,4,A33B85TN97HQ33
TPCCHT-000007-11,3,A2M9K08I66YIZ3
TPCCHT-000001-4,2,A2M9K08I66YIZ3
TPCCHT-000019-12,2,A2M9K08I66YIZ3
ATTENTION-CHECK-3U18MJKL2Z7D8525OAJTURLR0BNCNM-4,4,A2M9K08I66YIZ3
MPATHY-000076-0002,2,A2M9K08I66YIZ3
TPCCHT-000007-11,2,AHYMROQDBR2G4
TPCCHT-000001-4,1,AHYMROQDBR2G4
TPCCHT-000019-12,2,AHYMROQDBR2G4
ATTENTION-CHECK-3U18MJKL2Z7D8525OAJTURLR0BNCNM-4,1,AHYMROQDBR2G4
MPATHY-000076-0002,4,AHYMROQDBR2G4
TPCCHT-000007-11,4,A11YEGD0RQ9AF9
TPCCHT-000001-4,3,A11YEGD0RQ9AF9
TPCCHT-000019-12,4,A11YEGD0RQ9AF9
ATTENTION-CHECK-3U18MJKL2Z7D8525OAJTURLR0BNCNM-4,3,A11YEGD0RQ9AF9
MPATHY-000076-0002,4,A11YEGD0RQ9AF9
TPCCHT-000007-11,4,AU75DIKTVX5GP
TPCCHT-000001-4,2,AU75DIKTVX5GP
TPCCHT-000019-12,4,AU75DIKTVX5GP
ATTENTION-CHECK-3U18MJKL2Z7D8525OAJTURLR0BNCNM-4,1,AU75DIKTVX5GP
MPATHY-000076-0002,2,AU75DIKTVX5GP
TPCCHT-000007-11,1,A2K3RY63E2Y45R
TPCCHT-000001-4,1,A2K3RY63E2Y45R
TPCCHT-000019-12,3,A2K3RY63E2Y45R
ATTENTION-CHECK-3U18MJKL2Z7D8525OAJTURLR0BNCNM-4,1,A2K3RY63E2Y45R
MPATHY-000076-0002,4,A2K3RY63E2Y45R
TPCCHT-000022-12,3,A12ATVBE1I4567
TPCCHT-000022-21,3,A12ATVBE1I4567
TPCCHT-000015-7,1,A12ATVBE1I4567
TPCCHT-000009-29,1,A12ATVBE1I4567
MPATHY-000040-0003,4,A12ATVBE1I4567
TPCCHT-000022-12,2,A2M9K08I66YIZ3
TPCCHT-000022-21,3,A2M9K08I66YIZ3
TPCCHT-000015-7,3,A2M9K08I66YIZ3
TPCCHT-000009-29,2,A2M9K08I66YIZ3
MPATHY-000040-0003,2,A2M9K08I66YIZ3
TPCCHT-000022-12,4,A182N7RLXGSCZG
TPCCHT-000022-21,4,A182N7RLXGSCZG
TPCCHT-000015-7,1,A182N7RLXGSCZG
TPCCHT-000009-29,1,A182N7RLXGSCZG
MPATHY-000040-0003,4,A182N7RLXGSCZG
TPCCHT-000022-12,2,A3PRQ2GSU42718
TPCCHT-000022-21,4,A3PRQ2GSU42718
TPCCHT-000015-7,1,A3PRQ2GSU42718
TPCCHT-000009-29,1,A3PRQ2GSU42718
MPATHY-000040-0003,4,A3PRQ2GSU42718
TPCCHT-000022-12,4,A1GT4NK0VO5RFQ
TPCCHT-000022-21,4,A1GT4NK0VO5RFQ
TPCCHT-000015-7,1,A1GT4NK0VO5RFQ
TPCCHT-000009-29,1,A1GT4NK0VO5RFQ
MPATHY-000040-0003,4,A1GT4NK0VO5RFQ
TPCCHT-000014-20,1,A1MS8GKOJWXZ0R
MPATHY-000032-0002,4,A1MS8GKOJWXZ0R
ATTENTION-CHECK-3PMR2DOWPTM6NCJKRVHPHC9HHD654C-3,2,A1MS8GKOJWXZ0R
TPCCHT-000004-9,2,A1MS8GKOJWXZ0R
MPATHY-000023-0004,2,A1MS8GKOJWXZ0R
TPCCHT-000014-20,3,A182N7RLXGSCZG
MPATHY-000032-0002,4,A182N7RLXGSCZG
ATTENTION-CHECK-3PMR2DOWPTM6NCJKRVHPHC9HHD654C-3,1,A182N7RLXGSCZG
TPCCHT-000004-9,4,A182N7RLXGSCZG
MPATHY-000023-0004,4,A182N7RLXGSCZG
TPCCHT-000014-20,2,AU26PZZBE7NKF
MPATHY-000032-0002,4,AU26PZZBE7NKF
ATTENTION-CHECK-3PMR2DOWPTM6NCJKRVHPHC9HHD654C-3,1,AU26PZZBE7NKF
TPCCHT-000004-9,4,AU26PZZBE7NKF
MPATHY-000023-0004,4,AU26PZZBE7NKF
TPCCHT-000014-20,1,A33B85TN97HQ33
MPATHY-000032-0002,4,A33B85TN97HQ33
ATTENTION-CHECK-3PMR2DOWPTM6NCJKRVHPHC9HHD654C-3,1,A33B85TN97HQ33
TPCCHT-000004-9,4,A33B85TN97HQ33
MPATHY-000023-0004,4,A33B85TN97HQ33
TPCCHT-000014-20,3,AW55OQ3IYZDET
MPATHY-000032-0002,4,AW55OQ3IYZDET
ATTENTION-CHECK-3PMR2DOWPTM6NCJKRVHPHC9HHD654C-3,1,AW55OQ3IYZDET
TPCCHT-000004-9,3,AW55OQ3IYZDET
MPATHY-000023-0004,4,AW55OQ3IYZDET
MPATHY-000010-0002,3,A18T9V3QVDOGCY
ATTENTION-CHECK-3KL228NDN07PHBX7TJNWSQP248AKGZ-2,1,A18T9V3QVDOGCY
TPCCHT-000015-9,4,A18T9V3QVDOGCY
TPCCHT-000022-17,4,A18T9V3QVDOGCY
TPCCHT-000013-21,4,A18T9V3QVDOGCY
MPATHY-000010-0002,3,AU75DIKTVX5GP
ATTENTION-CHECK-3KL228NDN07PHBX7TJNWSQP248AKGZ-2,1,AU75DIKTVX5GP
TPCCHT-000015-9,3,AU75DIKTVX5GP
TPCCHT-000022-17,1,AU75DIKTVX5GP
TPCCHT-000013-21,4,AU75DIKTVX5GP
MPATHY-000010-0002,3,A18R8GG33EVI6C
ATTENTION-CHECK-3KL228NDN07PHBX7TJNWSQP248AKGZ-2,1,A18R8GG33EVI6C
TPCCHT-000015-9,3,A18R8GG33EVI6C
TPCCHT-000022-17,4,A18R8GG33EVI6C
TPCCHT-000013-21,4,A18R8GG33EVI6C
MPATHY-000010-0002,4,AW55OQ3IYZDET
ATTENTION-CHECK-3KL228NDN07PHBX7TJNWSQP248AKGZ-2,1,AW55OQ3IYZDET
TPCCHT-000015-9,4,AW55OQ3IYZDET
TPCCHT-000022-17,4,AW55OQ3IYZDET
TPCCHT-000013-21,2,AW55OQ3IYZDET
MPATHY-000010-0002,4,A33B85TN97HQ33
ATTENTION-CHECK-3KL228NDN07PHBX7TJNWSQP248AKGZ-2,1,A33B85TN97HQ33
TPCCHT-000015-9,4,A33B85TN97HQ33
TPCCHT-000022-17,4,A33B85TN97HQ33
TPCCHT-000013-21,4,A33B85TN97HQ33
MPATHY-000118-0003,4,A18T9V3QVDOGCY
TPCCHT-000005-12,4,A18T9V3QVDOGCY
TPCCHT-000021-20,1,A18T9V3QVDOGCY
TPCCHT-000019-9,1,A18T9V3QVDOGCY
ATTENTION-CHECK-3GL25Y6858FVTLS0350GVPH1W31MXY-5,1,A18T9V3QVDOGCY
MPATHY-000118-0003,4,A11YEGD0RQ9AF9
TPCCHT-000005-12,2,A11YEGD0RQ9AF9
TPCCHT-000021-20,4,A11YEGD0RQ9AF9
TPCCHT-000019-9,2,A11YEGD0RQ9AF9
ATTENTION-CHECK-3GL25Y6858FVTLS0350GVPH1W31MXY-5,4,A11YEGD0RQ9AF9
MPATHY-000118-0003,4,A3PRQ2GSU42718
TPCCHT-000005-12,4,A3PRQ2GSU42718
TPCCHT-000021-20,1,A3PRQ2GSU42718
TPCCHT-000019-9,1,A3PRQ2GSU42718
ATTENTION-CHECK-3GL25Y6858FVTLS0350GVPH1W31MXY-5,1,A3PRQ2GSU42718
MPATHY-000118-0003,2,AHYMROQDBR2G4
TPCCHT-000005-12,2,AHYMROQDBR2G4
TPCCHT-000021-20,1,AHYMROQDBR2G4
TPCCHT-000019-9,1,AHYMROQDBR2G4
ATTENTION-CHECK-3GL25Y6858FVTLS0350GVPH1W31MXY-5,1,AHYMROQDBR2G4
MPATHY-000118-0003,4,A217EABA3OH0KL
TPCCHT-000005-12,4,A217EABA3OH0KL
TPCCHT-000021-20,1,A217EABA3OH0KL
TPCCHT-000019-9,1,A217EABA3OH0KL
ATTENTION-CHECK-3GL25Y6858FVTLS0350GVPH1W31MXY-5,1,A217EABA3OH0KL
MPATHY-000121-0002,4,A3PRQ2GSU42718
MPATHY-000079-0003,4,A3PRQ2GSU42718
ATTENTION-CHECK-3YKP7CX6H705VFICU369NATJIBI7BZ-3,1,A3PRQ2GSU42718
TPCCHT-000009-25,2,A3PRQ2GSU42718
TPCCHT-000008-13,4,A3PRQ2GSU42718
MPATHY-000121-0002,4,A11YEGD0RQ9AF9
MPATHY-000079-0003,3,A11YEGD0RQ9AF9
ATTENTION-CHECK-3YKP7CX6H705VFICU369NATJIBI7BZ-3,4,A11YEGD0RQ9AF9
TPCCHT-000009-25,3,A11YEGD0RQ9AF9
TPCCHT-000008-13,2,A11YEGD0RQ9AF9
MPATHY-000121-0002,4,A1RJYT061UQYR0
MPATHY-000079-0003,4,A1RJYT061UQYR0
ATTENTION-CHECK-3YKP7CX6H705VFICU369NATJIBI7BZ-3,1,A1RJYT061UQYR0
TPCCHT-000009-25,1,A1RJYT061UQYR0
TPCCHT-000008-13,4,A1RJYT061UQYR0
MPATHY-000121-0002,4,A217EABA3OH0KL
MPATHY-000079-0003,3,A217EABA3OH0KL
ATTENTION-CHECK-3YKP7CX6H705VFICU369NATJIBI7BZ-3,1,A217EABA3OH0KL
TPCCHT-000009-25,2,A217EABA3OH0KL
TPCCHT-000008-13,4,A217EABA3OH0KL
MPATHY-000121-0002,3,A2K3RY63E2Y45R
MPATHY-000079-0003,4,A2K3RY63E2Y45R
ATTENTION-CHECK-3YKP7CX6H705VFICU369NATJIBI7BZ-3,1,A2K3RY63E2Y45R
TPCCHT-000009-25,1,A2K3RY63E2Y45R
TPCCHT-000008-13,4,A2K3RY63E2Y45R
TPCCHT-000009-11,2,A1JCKICNOC7DAB
TPCCHT-000003-4,4,A1JCKICNOC7DAB
TPCCHT-000019-19,4,A1JCKICNOC7DAB
TPCCHT-000009-20,2,A1JCKICNOC7DAB
TPCCHT-000007-9,3,A1JCKICNOC7DAB
TPCCHT-000009-11,3,A39SK1E6IMQBD5
TPCCHT-000003-4,4,A39SK1E6IMQBD5
TPCCHT-000019-19,3,A39SK1E6IMQBD5
TPCCHT-000009-20,1,A39SK1E6IMQBD5
TPCCHT-000007-9,4,A39SK1E6IMQBD5
TPCCHT-000009-11,4,ARN0FN9IYDUZ2
TPCCHT-000003-4,4,ARN0FN9IYDUZ2
TPCCHT-000019-19,4,ARN0FN9IYDUZ2
TPCCHT-000009-20,3,ARN0FN9IYDUZ2
TPCCHT-000007-9,4,ARN0FN9IYDUZ2
TPCCHT-000009-11,3,A217EABA3OH0KL
TPCCHT-000003-4,4,A217EABA3OH0KL
TPCCHT-000019-19,4,A217EABA3OH0KL
TPCCHT-000009-20,2,A217EABA3OH0KL
TPCCHT-000007-9,4,A217EABA3OH0KL
TPCCHT-000009-11,4,A33B85TN97HQ33
TPCCHT-000003-4,4,A33B85TN97HQ33
TPCCHT-000019-19,4,A33B85TN97HQ33
TPCCHT-000009-20,1,A33B85TN97HQ33
TPCCHT-000007-9,4,A33B85TN97HQ33
MPATHY-000026-0003,3,A11YEGD0RQ9AF9
ATTENTION-CHECK-3DQYSJDTZQWXHX0NM7CXIHCSN1AEX1-2,4,A11YEGD0RQ9AF9
MPATHY-000097-0002,3,A11YEGD0RQ9AF9
MPATHY-000032-0003,4,A11YEGD0RQ9AF9
ATTENTION-CHECK-3DQYSJDTZQWXHX0NM7CXIHCSN1AEX1-5,3,A11YEGD0RQ9AF9
MPATHY-000026-0003,1,A18T9V3QVDOGCY
ATTENTION-CHECK-3DQYSJDTZQWXHX0NM7CXIHCSN1AEX1-2,1,A18T9V3QVDOGCY
MPATHY-000097-0002,4,A18T9V3QVDOGCY
MPATHY-000032-0003,4,A18T9V3QVDOGCY
ATTENTION-CHECK-3DQYSJDTZQWXHX0NM7CXIHCSN1AEX1-5,1,A18T9V3QVDOGCY
MPATHY-000026-0003,1,A1RI7QA7FX6I6I
ATTENTION-CHECK-3DQYSJDTZQWXHX0NM7CXIHCSN1AEX1-2,2,A1RI7QA7FX6I6I
MPATHY-000097-0002,4,A1RI7QA7FX6I6I
MPATHY-000032-0003,4,A1RI7QA7FX6I6I
ATTENTION-CHECK-3DQYSJDTZQWXHX0NM7CXIHCSN1AEX1-5,1,A1RI7QA7FX6I6I
MPATHY-000026-0003,3,A1NUW3AISE7RZC
ATTENTION-CHECK-3DQYSJDTZQWXHX0NM7CXIHCSN1AEX1-2,4,A1NUW3AISE7RZC
MPATHY-000097-0002,3,A1NUW3AISE7RZC
MPATHY-000032-0003,2,A1NUW3AISE7RZC
ATTENTION-CHECK-3DQYSJDTZQWXHX0NM7CXIHCSN1AEX1-5,3,A1NUW3AISE7RZC
MPATHY-000026-0003,1,A33B85TN97HQ33
ATTENTION-CHECK-3DQYSJDTZQWXHX0NM7CXIHCSN1AEX1-2,2,A33B85TN97HQ33
MPATHY-000097-0002,4,A33B85TN97HQ33
MPATHY-000032-0003,4,A33B85TN97HQ33
ATTENTION-CHECK-3DQYSJDTZQWXHX0NM7CXIHCSN1AEX1-5,1,A33B85TN97HQ33
MPATHY-000058-0002,3,A1MS8GKOJWXZ0R
MPATHY-000078-0003,2,A1MS8GKOJWXZ0R
MPATHY-000049-0003,4,A1MS8GKOJWXZ0R
TPCCHT-000018-17,2,A1MS8GKOJWXZ0R
TPCCHT-000000-4,2,A1MS8GKOJWXZ0R
MPATHY-000058-0002,2,A1RJYT061UQYR0
MPATHY-000078-0003,4,A1RJYT061UQYR0
MPATHY-000049-0003,4,A1RJYT061UQYR0
TPCCHT-000018-17,4,A1RJYT061UQYR0
TPCCHT-000000-4,1,A1RJYT061UQYR0
MPATHY-000058-0002,4,A3PRQ2GSU42718
MPATHY-000078-0003,4,A3PRQ2GSU42718
MPATHY-000049-0003,4,A3PRQ2GSU42718
TPCCHT-000018-17,4,A3PRQ2GSU42718
TPCCHT-000000-4,1,A3PRQ2GSU42718
MPATHY-000058-0002,2,AHYMROQDBR2G4
MPATHY-000078-0003,2,AHYMROQDBR2G4
MPATHY-000049-0003,3,AHYMROQDBR2G4
TPCCHT-000018-17,2,AHYMROQDBR2G4
TPCCHT-000000-4,1,AHYMROQDBR2G4
MPATHY-000058-0002,3,A1NUW3AISE7RZC
MPATHY-000078-0003,2,A1NUW3AISE7RZC
MPATHY-000049-0003,3,A1NUW3AISE7RZC
TPCCHT-000018-17,3,A1NUW3AISE7RZC
TPCCHT-000000-4,2,A1NUW3AISE7RZC
TPCCHT-000007-20,3,AHYMROQDBR2G4
ATTENTION-CHECK-3DGDV62G8TU0D8MG7W7FM3H0OZB2PZ-2,1,AHYMROQDBR2G4
TPCCHT-000006-15,2,AHYMROQDBR2G4
TPCCHT-000005-19,4,AHYMROQDBR2G4
MPATHY-000061-0004,2,AHYMROQDBR2G4
TPCCHT-000007-20,4,A12ATVBE1I4567
ATTENTION-CHECK-3DGDV62G8TU0D8MG7W7FM3H0OZB2PZ-2,1,A12ATVBE1I4567
TPCCHT-000006-15,4,A12ATVBE1I4567
TPCCHT-000005-19,4,A12ATVBE1I4567
MPATHY-000061-0004,4,A12ATVBE1I4567
TPCCHT-000007-20,4,A351IXEGN07W7G
ATTENTION-CHECK-3DGDV62G8TU0D8MG7W7FM3H0OZB2PZ-2,1,A351IXEGN07W7G
TPCCHT-000006-15,4,A351IXEGN07W7G
TPCCHT-000005-19,4,A351IXEGN07W7G
MPATHY-000061-0004,2,A351IXEGN07W7G
TPCCHT-000007-20,4,A11YEGD0RQ9AF9
ATTENTION-CHECK-3DGDV62G8TU0D8MG7W7FM3H0OZB2PZ-2,3,A11YEGD0RQ9AF9
TPCCHT-000006-15,4,A11YEGD0RQ9AF9
TPCCHT-000005-19,3,A11YEGD0RQ9AF9
MPATHY-000061-0004,4,A11YEGD0RQ9AF9
TPCCHT-000007-20,3,A217EABA3OH0KL
ATTENTION-CHECK-3DGDV62G8TU0D8MG7W7FM3H0OZB2PZ-2,1,A217EABA3OH0KL
TPCCHT-000006-15,4,A217EABA3OH0KL
TPCCHT-000005-19,4,A217EABA3OH0KL
MPATHY-000061-0004,3,A217EABA3OH0KL
TPCCHT-000021-10,4,A217EABA3OH0KL
ATTENTION-CHECK-3YLTXLH3EKR4SYPYQHAM97N2DITHPW-2,1,A217EABA3OH0KL
TPCCHT-000020-9,4,A217EABA3OH0KL
MPATHY-000036-0003,1,A217EABA3OH0KL
TPCCHT-000022-15,4,A217EABA3OH0KL
TPCCHT-000021-10,4,A33B85TN97HQ33
ATTENTION-CHECK-3YLTXLH3EKR4SYPYQHAM97N2DITHPW-2,1,A33B85TN97HQ33
TPCCHT-000020-9,4,A33B85TN97HQ33
MPATHY-000036-0003,4,A33B85TN97HQ33
TPCCHT-000022-15,4,A33B85TN97HQ33
TPCCHT-000021-10,4,AW55OQ3IYZDET
ATTENTION-CHECK-3YLTXLH3EKR4SYPYQHAM97N2DITHPW-2,1,AW55OQ3IYZDET
TPCCHT-000020-9,3,AW55OQ3IYZDET
MPATHY-000036-0003,2,AW55OQ3IYZDET
TPCCHT-000022-15,3,AW55OQ3IYZDET
TPCCHT-000021-10,4,A2K3RY63E2Y45R
ATTENTION-CHECK-3YLTXLH3EKR4SYPYQHAM97N2DITHPW-2,1,A2K3RY63E2Y45R
TPCCHT-000020-9,4,A2K3RY63E2Y45R
MPATHY-000036-0003,4,A2K3RY63E2Y45R
TPCCHT-000022-15,4,A2K3RY63E2Y45R
TPCCHT-000021-10,3,A1NUW3AISE7RZC
